instance_id,timestamp,cpu,memory,gpu_utilization,gpu_memory_utilization,gpu_encoder_session_count,network_in,network_out,network_packets_in,network_packets_out,disk_read_ops,disk_write_ops,disk_read_bytes,disk_write_bytes,volume_read_bytes,volume_write_bytes,volume_read_ops,volume_write_ops
i-0abcd123,2026-03-19T01:15:00+00:00,30.67,44.54,3.19,4.94,1,80511,147946,87,232,194,129,48106,21763,44730,79516,215,146
i-0abcd123,2026-03-19T01:20:00+00:00,81.43,85.59,38.14,39.23,3,545747,1225271,4599,1741,1218,942,498153,309267,408226,471805,1049,1228
i-0abcd123,2026-03-19T01:25:00+00:00,28.76,41.77,3.17,4.63,1,162391,72974,423,480,192,178,10226,28506,91258,32707,189,490
i-0abcd123,2026-03-19T01:30:00+00:00,33.57,51.52,4.13,3.48,0,124565,141365,149,63,165,103,33071,19934,32941,47047,193,327
i-0abcd123,2026-03-19T01:35:00+00:00,32.01,61.07,3.83,2.2,1,184590,73782,239,315,172,110,32404,35957,21047,45435,446,324
i-0abcd123,2026-03-19T01:40:00+00:00,29.89,40.6,0.92,3.97,0,196780,110457,396,261,200,87,20960,11541,70449,41289,301,478
i-0abcd123,2026-03-19T01:45:00+00:00,40.18,64.83,2.79,3.11,1,96918,126138,248,217,94,123,47577,11926,54815,56039,135,363
i-0abcd123,2026-03-19T01:50:00+00:00,44.33,48.51,3.68,3.59,0,128768,161146,252,148,151,163,6486,13576,16912,49531,251,218
i-0abcd123,2026-03-19T01:55:00+00:00,18.49,34.68,4.76,0.38,1,100094,116389,420,418,145,112,18184,8699,38347,82992,311,256
i-0abcd123,2026-03-19T02:00:00+00:00,23.09,32.09,0.95,1.65,1,110661,130381,491,447,140,75,43327,34473,31199,15187,211,344
i-0abcd123,2026-03-19T02:05:00+00:00,44.93,60.13,3.48,1.24,1,160424,118865,251,384,125,132,37713,19043,19543,80739,374,319
i-0abcd123,2026-03-19T02:10:00+00:00,27.7,33.8,3.88,0.92,0,99284,151136,291,112,92,135,31175,5680,88371,77742,182,144
i-0abcd123,2026-03-19T02:15:00+00:00,32.9,33.51,1.96,1.04,1,117365,137944,254,201,175,93,5816,39140,20752,12722,480,110
i-0abcd123,2026-03-19T02:20:00+00:00,42.59,63.49,0.18,4.76,1,83764,88898,76,97,124,124,9503,17236,92428,68341,245,482
i-0abcd123,2026-03-19T02:25:00+00:00,40.01,37.01,2.28,2.56,1,93529,154699,205,57,164,178,11190,35988,17770,59737,125,432
i-0abcd123,2026-03-19T02:30:00+00:00,21.62,47.45,0.48,0.92,0,166750,87919,207,159,175,85,29086,34813,72875,90565,327,120
i-0abcd123,2026-03-19T02:35:00+00:00,28.86,52.36,2.74,2.13,0,175596,147521,457,61,200,127,40199,32612,15950,16561,229,394
i-0abcd123,2026-03-19T02:40:00+00:00,19.9,50.86,1.65,2.33,1,98452,97515,73,219,125,152,21047,6822,56474,41111,211,178
i-0abcd123,2026-03-19T02:45:00+00:00,43.82,62.51,2.9,1.82,0,166820,77956,293,370,200,169,20619,11727,83852,27629,469,393
i-0abcd123,2026-03-19T02:50:00+00:00,24.95,59.35,1.83,3.98,1,114166,104849,193,477,151,65,39674,34087,80754,98728,102,374
i-0abcd123,2026-03-19T02:55:00+00:00,27.37,58.99,4.69,3.81,0,145892,92324,103,106,161,83,25467,37912,61553,15523,141,162
i-0abcd123,2026-03-19T03:00:00+00:00,15.45,45.08,1.02,1.44,0,128985,135780,225,239,98,142,29942,16959,95558,40364,143,342
i-0abcd123,2026-03-19T03:05:00+00:00,28.88,63.72,0.03,3.09,1,125121,143018,135,147,178,141,29339,31480,98994,41492,108,170
i-0abcd123,2026-03-19T03:10:00+00:00,40.09,37.26,3.18,3.95,1,90216,134739,125,466,187,105,21021,37309,12909,97422,423,347
i-0abcd123,2026-03-19T03:15:00+00:00,40.81,58.04,3.98,0.35,0,148416,130476,276,315,167,111,41647,44528,75931,91869,238,209
i-0abcd123,2026-03-19T03:20:00+00:00,18.93,44.9,4.89,2.67,0,158598,115208,191,462,180,163,18101,21197,98947,38624,318,141
i-0abcd123,2026-03-19T03:25:00+00:00,37.51,58.23,4.35,3.78,0,195377,178823,325,415,81,116,31840,26371,53596,30812,409,178
i-0abcd123,2026-03-19T03:30:00+00:00,17.48,61.55,1.69,3.13,0,110010,89425,343,456,198,99,33310,20116,46270,38110,438,224
i-0abcd123,2026-03-19T03:35:00+00:00,30.63,54.22,1.11,0.71,1,123897,144457,270,375,87,69,21659,19550,29124,51096,437,238
i-0abcd123,2026-03-19T03:40:00+00:00,21.24,40.52,4.13,1.22,1,182251,144837,427,154,95,142,5777,14854,32052,50898,357,500
i-0abcd123,2026-03-19T03:45:00+00:00,17.58,57.73,1.38,0.4,1,154223,157095,453,67,95,76,29874,35442,75907,69975,333,392
i-0abcd123,2026-03-19T03:50:00+00:00,19.77,55.52,1.38,1.35,1,146071,175770,107,341,143,156,30075,37231,10988,69846,472,422
i-0abcd123,2026-03-19T03:55:00+00:00,40.14,62.46,4.86,1.01,0,172802,105981,161,169,177,148,35442,24508,70061,27518,237,274
i-0abcd123,2026-03-19T04:00:00+00:00,42.9,57.84,4.0,2.13,0,124593,176913,490,185,100,139,11617,17091,65568,78234,309,205
i-0abcd123,2026-03-19T04:05:00+00:00,39.44,63.49,3.23,1.25,1,84469,178186,308,199,80,155,48272,29244,26986,26050,497,124
i-0abcd123,2026-03-19T04:10:00+00:00,44.31,56.9,2.14,4.81,1,104527,152353,461,491,174,68,17930,5967,76766,56971,308,378
i-0abcd123,2026-03-19T04:15:00+00:00,27.03,59.38,2.53,1.54,0,185547,113787,68,295,171,116,9601,18242,57247,88248,222,397
i-0abcd123,2026-03-19T04:20:00+00:00,30.76,38.67,2.49,3.43,1,112944,76546,105,198,119,87,6512,15134,15048,16598,436,186
i-0abcd123,2026-03-19T04:25:00+00:00,35.21,62.82,1.23,2.53,1,86716,140445,123,192,156,92,15989,27471,80676,74523,385,336
i-0abcd123,2026-03-19T04:30:00+00:00,26.51,57.47,4.96,3.3,1,167942,103982,89,387,143,148,30115,15595,19223,65233,449,429
i-0abcd123,2026-03-19T04:35:00+00:00,39.12,33.22,2.85,0.1,1,195325,77975,113,330,170,138,44023,12834,62605,87470,431,249
i-0abcd123,2026-03-19T04:40:00+00:00,40.04,53.26,1.77,1.97,1,141189,78620,373,247,174,152,19354,44043,33487,92299,416,176
i-0abcd123,2026-03-19T04:45:00+00:00,18.81,63.15,0.32,2.86,0,150368,108598,304,51,187,100,20040,8595,49131,84457,479,500
i-0abcd123,2026-03-19T04:50:00+00:00,19.26,55.18,4.0,3.52,1,88289,82547,422,267,109,134,14965,21933,76730,68942,301,336
i-0abcd123,2026-03-19T04:55:00+00:00,37.73,63.52,1.14,4.91,0,124512,114127,316,494,198,96,36002,49826,39431,48860,172,258
i-0abcd123,2026-03-19T05:00:00+00:00,32.75,43.26,0.07,2.34,0,152404,150375,284,217,162,168,5455,13279,37618,97559,211,240
i-0abcd123,2026-03-19T05:05:00+00:00,17.33,63.5,3.67,2.23,0,165179,103869,52,382,144,70,22663,48466,33453,70788,232,354
i-0abcd123,2026-03-19T05:10:00+00:00,30.65,57.27,4.68,4.21,0,116629,127233,105,360,175,64,21098,42051,42256,98763,242,153
i-0abcd123,2026-03-19T05:15:00+00:00,23.42,50.41,4.65,2.04,0,190558,107393,449,277,136,153,42009,5957,96658,44452,407,187
i-0abcd123,2026-03-19T05:20:00+00:00,38.12,58.41,2.79,4.52,0,101231,91698,74,476,196,173,18611,40525,88059,13273,184,213
i-0abcd123,2026-03-19T05:25:00+00:00,30.9,47.06,0.73,0.38,0,92374,123233,121,271,146,150,12080,9624,97469,35996,472,155
i-0abcd123,2026-03-19T05:30:00+00:00,29.58,35.07,3.02,1.23,1,175239,110072,401,402,188,120,9370,32410,48208,61853,207,417
i-0abcd123,2026-03-19T05:35:00+00:00,26.03,56.14,1.92,4.96,1,103644,176472,319,335,142,112,33121,44134,26168,51818,340,336
i-0abcd123,2026-03-19T05:40:00+00:00,15.45,55.23,0.54,3.19,0,139660,166250,397,310,142,105,10049,47015,68559,66664,324,252
i-0abcd123,2026-03-19T05:45:00+00:00,30.86,59.47,1.27,4.83,0,133403,130645,120,170,144,103,16287,14844,36868,54855,340,351
i-0abcd123,2026-03-19T05:50:00+00:00,16.71,48.71,1.34,0.83,1,99151,169984,236,200,120,119,41399,19953,66816,55662,384,262
i-0abcd123,2026-03-19T05:55:00+00:00,19.64,31.1,3.22,0.86,0,178733,174952,290,51,182,146,9887,37990,19596,91690,349,312
i-0abcd123,2026-03-19T06:00:00+00:00,26.69,37.71,3.99,1.66,0,86529,104250,408,433,110,63,31053,6879,48022,18027,373,146
i-0abcd123,2026-03-19T06:05:00+00:00,23.41,54.96,2.26,1.34,1,137328,84546,298,322,84,179,35187,48313,41420,70232,469,496
i-0abcd123,2026-03-19T06:10:00+00:00,18.05,38.95,1.68,0.98,1,174495,170292,120,401,192,90,38838,9289,73621,34621,123,175
i-0abcd123,2026-03-19T06:15:00+00:00,26.92,36.25,3.6,1.79,1,164254,125987,61,446,83,136,43403,17297,12112,55176,461,290
i-0abcd123,2026-03-19T06:20:00+00:00,36.51,56.44,4.58,3.63,1,93711,168932,322,123,190,169,28666,32424,36882,37883,376,370
i-0abcd123,2026-03-19T06:25:00+00:00,21.16,61.61,0.22,3.02,1,189972,135236,73,57,157,147,20118,21356,26920,14648,359,336
i-0abcd123,2026-03-19T06:30:00+00:00,37.49,56.29,1.66,0.87,0,163097,122587,305,106,176,104,7202,32222,38017,80007,404,238
i-0abcd123,2026-03-19T06:35:00+00:00,27.78,41.18,3.71,1.83,1,83040,175140,186,458,167,93,29052,28417,46404,44124,421,241
i-0abcd123,2026-03-19T06:40:00+00:00,17.7,54.45,3.46,4.39,0,88426,102428,94,232,87,70,14674,20972,76958,85695,340,205
i-0abcd123,2026-03-19T06:45:00+00:00,16.08,31.26,1.5,2.26,1,122899,111770,443,471,90,180,46757,29424,81327,27857,444,421
i-0abcd123,2026-03-19T06:50:00+00:00,34.74,48.02,3.76,4.47,1,86194,138186,302,478,194,90,16964,23567,61451,82669,117,302
i-0abcd123,2026-03-19T06:55:00+00:00,26.47,35.56,0.85,0.07,1,162379,122476,202,269,164,128,13131,35895,99666,18848,232,450
i-0abcd123,2026-03-19T07:00:00+00:00,37.05,56.06,1.19,1.89,0,115823,80437,319,397,131,169,6212,45869,22362,36962,145,155
i-0abcd123,2026-03-19T07:05:00+00:00,17.79,61.9,3.84,4.28,1,109907,112984,217,499,87,156,47947,35236,42933,47417,360,328
i-0abcd123,2026-03-19T07:10:00+00:00,39.79,52.43,3.69,4.38,0,130884,78227,271,208,132,80,49209,12333,92113,26157,106,255
i-0abcd123,2026-03-19T07:15:00+00:00,33.26,50.51,3.48,2.38,1,136759,159074,375,472,119,105,34124,16738,61977,43886,215,493
i-0abcd123,2026-03-19T07:20:00+00:00,43.55,36.03,0.7,0.59,1,121656,143511,347,392,102,108,9513,39922,53564,63511,124,466
i-0abcd123,2026-03-19T07:25:00+00:00,39.58,36.25,0.81,3.6,1,182587,139029,237,329,103,96,32101,38437,30915,39723,201,377
i-0abcd123,2026-03-19T07:30:00+00:00,18.9,64.83,3.18,4.75,0,191106,172429,122,126,133,68,10024,35266,51895,81638,329,394
i-0abcd123,2026-03-19T07:35:00+00:00,22.34,34.28,1.89,2.9,0,157681,125653,464,84,166,71,40009,45453,55601,24707,317,299
i-0abcd123,2026-03-19T07:40:00+00:00,18.31,36.8,0.24,2.35,0,124145,160505,171,102,173,155,27199,8422,52424,36368,374,438
i-0abcd123,2026-03-19T07:45:00+00:00,36.71,38.07,3.66,1.81,1,178303,131549,169,198,82,114,44592,24632,38743,19801,198,485
i-0abcd123,2026-03-19T07:50:00+00:00,41.05,42.82,3.09,0.99,0,142783,149913,178,127,151,77,22861,7962,73835,41026,235,309
i-0abcd123,2026-03-19T07:55:00+00:00,38.77,30.89,0.37,3.83,0,104181,151297,216,210,170,101,6401,46264,12506,69990,151,172
i-0abcd123,2026-03-19T08:00:00+00:00,27.87,36.66,4.37,2.59,1,191101,84838,447,368,166,106,24963,9983,28866,63652,208,393
i-0abcd123,2026-03-19T08:05:00+00:00,30.99,64.75,4.53,3.9,0,101270,119316,411,211,183,92,23496,45226,87347,55756,120,436
i-0abcd123,2026-03-19T08:10:00+00:00,27.76,32.52,3.8,1.73,1,194512,162977,327,212,199,169,20322,22091,78569,66852,119,168
i-0abcd123,2026-03-19T08:15:00+00:00,22.98,31.59,0.6,0.75,0,189925,79314,213,463,139,90,37766,38398,17227,11181,183,204
i-0abcd123,2026-03-19T08:20:00+00:00,41.14,36.92,3.85,4.79,1,137554,167440,156,141,86,117,39593,32780,40778,54455,294,391
i-0abcd123,2026-03-19T08:25:00+00:00,29.2,31.88,0.71,1.11,1,122683,118770,413,375,126,70,42710,20742,81254,60030,492,242
i-0abcd123,2026-03-19T08:30:00+00:00,32.21,57.52,1.67,4.36,1,142025,137337,286,378,122,116,48998,7674,10440,42952,422,317
i-0abcd123,2026-03-19T08:35:00+00:00,16.32,63.62,3.61,0.54,1,134351,145475,50,144,166,89,10180,30044,12557,37137,422,102
i-0abcd123,2026-03-19T08:40:00+00:00,18.75,39.75,4.17,3.75,0,192567,151672,179,395,184,139,18316,19299,65171,58339,446,367
i-0abcd123,2026-03-19T08:45:00+00:00,18.15,45.1,4.8,3.5,0,87778,127078,317,463,191,75,23319,48070,43503,95658,162,292
i-0abcd123,2026-03-19T08:50:00+00:00,30.25,43.84,1.69,4.69,1,109460,152256,186,279,106,68,31673,9002,59542,51707,189,145
i-0abcd123,2026-03-19T08:55:00+00:00,39.75,50.52,2.88,3.51,1,159057,114567,448,51,178,115,39321,48182,79775,83772,146,353
i-0abcd123,2026-03-19T09:00:00+00:00,20.13,37.33,4.94,4.55,0,173700,76577,478,343,175,158,26025,47615,64919,71454,284,326
i-0abcd123,2026-03-19T09:05:00+00:00,44.7,39.88,1.14,0.25,1,141728,154451,489,456,121,122,49739,7315,69416,56206,200,116
i-0abcd123,2026-03-19T09:10:00+00:00,27.52,36.11,1.52,4.65,0,133821,140326,364,186,171,130,19977,25494,74997,67195,350,324
i-0abcd123,2026-03-19T09:15:00+00:00,22.78,39.89,2.18,4.22,0,117026,83297,244,228,101,129,24280,42241,13075,75613,244,455
i-0abcd123,2026-03-19T09:20:00+00:00,15.05,56.77,0.6,2.95,1,114325,92815,414,71,168,122,33597,18109,46969,77501,250,464
i-0abcd123,2026-03-19T09:25:00+00:00,35.63,58.2,0.85,4.42,1,122602,156602,111,111,171,119,44619,24292,53305,59612,125,241
i-0abcd123,2026-03-19T09:30:00+00:00,20.47,53.31,4.27,3.54,0,185372,141492,170,455,155,66,14112,16696,50139,96084,318,226
i-0abcd123,2026-03-19T09:35:00+00:00,29.62,34.91,4.64,3.35,1,94185,145531,276,89,132,68,15598,30439,52803,49771,168,334
i-0abcd123,2026-03-19T09:40:00+00:00,26.89,59.25,0.57,4.55,1,87312,122161,260,234,107,121,32380,21159,48990,16341,136,403
i-0abcd123,2026-03-19T09:45:00+00:00,22.17,45.11,3.02,1.61,0,174247,123383,88,53,89,98,26501,31106,45795,41171,209,212
i-0abcd123,2026-03-19T09:50:00+00:00,42.54,52.41,2.0,1.26,0,167650,123432,352,429,139,176,45484,20711,79422,56674,399,123
i-0abcd123,2026-03-19T09:55:00+00:00,32.47,57.84,4.11,2.13,0,83005,93038,343,480,115,142,41886,20404,74465,15354,262,469
i-0abcd123,2026-03-19T10:00:00+00:00,23.35,38.22,0.44,3.46,0,121615,172467,392,375,126,179,14527,47131,65548,53823,244,300
i-0abcd123,2026-03-19T10:05:00+00:00,20.97,54.75,1.81,0.35,0,146299,124000,105,492,127,115,25896,39488,39167,64085,311,358
i-0abcd123,2026-03-19T10:10:00+00:00,42.8,37.0,1.98,1.88,1,178764,72712,55,457,123,94,29667,32229,76326,31978,198,270
i-0abcd123,2026-03-19T10:15:00+00:00,37.24,49.94,1.09,0.08,0,144998,77378,414,194,158,79,44183,38674,20116,22313,399,253
i-0abcd123,2026-03-19T10:20:00+00:00,33.31,59.57,2.33,0.81,0,145449,176866,174,149,114,130,38837,31338,23026,64058,436,117
i-0abcd123,2026-03-19T10:25:00+00:00,24.99,60.33,4.68,0.97,1,91301,151170,446,298,109,156,33699,45906,93956,31248,416,403
i-0abcd123,2026-03-19T10:30:00+00:00,19.43,49.04,0.93,1.64,0,139344,99154,425,117,111,147,46518,14956,84176,83668,185,116
i-0abcd123,2026-03-19T10:35:00+00:00,29.93,50.39,3.13,1.82,1,130621,146887,399,396,153,125,11390,22940,98034,38780,112,418
i-0abcd123,2026-03-19T10:40:00+00:00,18.36,35.03,0.99,3.22,0,160795,88099,259,111,145,83,7263,10161,99382,96785,320,488
i-0abcd123,2026-03-19T10:45:00+00:00,32.86,53.8,3.23,2.8,1,189664,144188,370,134,176,73,25199,26972,97611,57809,226,322
i-0abcd123,2026-03-19T10:50:00+00:00,38.87,64.92,0.18,0.02,0,98242,137868,382,98,83,135,46347,33431,54177,40438,300,389
i-0abcd123,2026-03-19T10:55:00+00:00,41.96,52.43,4.9,3.08,1,180035,108984,186,77,91,73,47397,25465,22001,59870,216,267
i-0abcd123,2026-03-19T11:00:00+00:00,28.85,50.82,3.29,3.83,0,81720,84180,363,62,148,66,19778,25079,93331,38337,481,265
i-0abcd123,2026-03-19T11:05:00+00:00,28.61,40.8,2.88,4.17,0,169196,112803,180,383,186,131,49916,35091,92685,79862,294,254
i-0abcd123,2026-03-19T11:10:00+00:00,42.03,48.66,2.07,0.03,1,176308,102125,211,187,133,62,32981,27584,37828,15016,279,369
i-0abcd123,2026-03-19T11:15:00+00:00,23.71,50.57,0.73,3.63,1,105715,152503,403,323,169,107,40795,49783,62707,97895,116,306
i-0abcd123,2026-03-19T11:20:00+00:00,37.54,48.68,1.15,4.59,0,138143,122514,89,369,193,156,27194,10732,52342,23641,428,184
i-0abcd123,2026-03-19T11:25:00+00:00,17.0,57.71,4.08,4.8,0,166271,173038,415,147,99,131,41266,48104,14221,62153,136,462
i-0abcd123,2026-03-19T11:30:00+00:00,44.3,58.37,4.5,4.18,1,168885,135840,427,215,83,107,5132,46630,72196,98032,454,257
i-0abcd123,2026-03-19T11:35:00+00:00,33.94,64.0,2.72,0.29,1,174107,86845,281,289,92,96,41960,47789,56288,52806,318,232
i-0abcd123,2026-03-19T11:40:00+00:00,18.39,30.29,1.54,4.04,1,179168,163702,218,396,126,123,20054,10982,77798,38716,246,113
i-0abcd123,2026-03-19T11:45:00+00:00,36.99,45.1,2.04,2.15,1,95095,114101,57,305,155,74,28572,33974,43651,30715,325,180
i-0abcd123,2026-03-19T11:50:00+00:00,41.53,62.3,0.07,4.25,0,95633,91550,350,155,173,174,14513,38026,80554,98697,318,299
i-0abcd123,2026-03-19T11:55:00+00:00,19.39,34.94,2.47,4.34,1,80435,78922,389,362,167,109,30506,44671,26998,66446,228,159
i-0abcd123,2026-03-19T12:00:00+00:00,20.8,40.33,0.68,1.63,1,112792,85954,303,309,113,158,44948,45028,50622,74696,249,302
i-0abcd123,2026-03-19T12:05:00+00:00,20.32,43.24,3.85,4.66,0,150748,74152,186,146,93,103,37398,43327,12787,41719,252,459
i-0abcd123,2026-03-19T12:10:00+00:00,32.83,59.28,1.94,2.99,1,92907,162956,268,352,142,129,48692,27519,94744,42562,385,275
i-0abcd123,2026-03-19T12:15:00+00:00,22.85,42.57,1.29,4.45,0,174060,92656,417,189,102,113,47064,32306,90556,53462,166,228
i-0abcd123,2026-03-19T12:20:00+00:00,32.42,49.4,3.09,1.42,0,163374,106905,447,128,181,112,40495,5142,17197,33936,341,450
i-0abcd123,2026-03-19T12:25:00+00:00,20.14,57.86,3.49,0.65,1,126931,158703,377,239,190,155,23750,33654,39787,74971,247,222
i-0abcd123,2026-03-19T12:30:00+00:00,19.78,41.2,4.17,1.5,0,174820,131294,466,401,111,121,14314,40866,17906,71645,333,246
i-0abcd123,2026-03-19T12:35:00+00:00,21.6,41.46,2.55,0.04,0,134187,92780,236,222,194,109,8872,48831,60366,15537,261,466
i-0abcd123,2026-03-19T12:40:00+00:00,37.72,58.32,2.35,0.69,1,83743,82209,103,383,197,166,14908,49532,72112,58143,488,442
i-0abcd123,2026-03-19T12:45:00+00:00,41.99,61.99,4.49,2.83,1,145152,114679,257,97,200,118,46472,29955,33875,47388,314,329
i-0abcd123,2026-03-19T12:50:00+00:00,33.61,43.96,2.96,3.82,1,120475,124245,422,120,95,99,5308,15902,60223,29487,383,365
i-0abcd123,2026-03-19T12:55:00+00:00,32.86,46.64,4.91,0.57,1,139462,162174,110,151,182,107,22682,31682,55619,94486,283,132
i-0abcd123,2026-03-19T13:00:00+00:00,40.31,64.42,3.82,1.4,1,171720,75596,364,471,96,61,21288,18197,75709,39786,135,169
i-0abcd123,2026-03-19T13:05:00+00:00,43.04,59.08,2.7,1.18,1,142387,104729,481,212,121,111,33574,23753,85976,37643,273,227
i-0abcd123,2026-03-19T13:10:00+00:00,40.7,33.92,2.09,3.34,1,177318,172996,460,227,111,131,19912,8276,59470,41984,355,192
i-0abcd123,2026-03-19T13:15:00+00:00,16.98,49.18,4.07,0.38,1,154517,147032,340,272,167,168,18129,24433,76667,57582,475,392
i-0abcd123,2026-03-19T13:20:00+00:00,30.0,53.09,4.43,4.83,1,138790,133631,75,170,189,111,7166,44397,40221,69427,125,418
i-0abcd123,2026-03-19T13:25:00+00:00,35.94,57.48,2.88,3.97,0,142322,137165,259,120,179,170,12975,15888,46439,22975,418,374
i-0abcd123,2026-03-19T13:30:00+00:00,24.96,59.51,3.77,3.27,1,119511,174777,312,63,164,90,21835,14203,68037,18437,422,376
i-0abcd123,2026-03-19T13:35:00+00:00,18.42,36.81,4.52,2.42,0,82728,85812,445,131,197,116,6963,37467,69991,25722,372,144
i-0abcd123,2026-03-19T13:40:00+00:00,19.65,48.09,3.82,4.54,1,177842,131369,500,419,80,161,46766,12361,91081,18612,327,325
i-0abcd123,2026-03-19T13:45:00+00:00,34.93,42.95,3.64,4.38,0,81131,140246,444,289,152,136,22456,24903,37627,18343,459,251
i-0abcd123,2026-03-19T13:50:00+00:00,32.7,57.24,4.93,0.07,0,123232,112215,250,118,112,72,42310,46649,39482,89645,315,491
i-0abcd123,2026-03-19T13:55:00+00:00,16.8,34.0,0.8,1.24,0,133556,109663,245,151,150,72,9711,30259,70499,50766,415,256
i-0abcd123,2026-03-19T14:00:00+00:00,42.85,47.92,3.47,0.83,1,122521,77153,482,66,90,90,35104,14284,37416,92531,254,311
i-0abcd123,2026-03-19T14:05:00+00:00,29.41,44.78,0.98,4.49,0,152448,122281,292,111,135,120,36890,40038,20576,66488,443,324
i-0abcd123,2026-03-19T14:10:00+00:00,30.16,31.1,0.81,2.44,1,151717,77125,223,439,188,128,38574,14541,66194,57762,396,213
i-0abcd123,2026-03-19T14:15:00+00:00,29.77,55.08,1.63,0.0,1,160684,163959,110,196,107,89,15964,40525,10914,86273,121,454
i-0abcd123,2026-03-19T14:20:00+00:00,29.26,55.27,2.37,4.92,1,142354,119659,344,326,151,86,34134,24335,28360,32921,203,144
i-0abcd123,2026-03-19T14:25:00+00:00,29.88,54.25,2.64,0.68,0,111483,164374,151,98,97,120,9084,13654,54104,25374,424,158
i-0abcd123,2026-03-19T14:30:00+00:00,43.84,44.79,0.88,2.8,0,161732,159813,374,316,158,101,16533,17415,71328,22876,211,423
i-0abcd123,2026-03-19T14:35:00+00:00,27.37,47.35,1.47,1.05,1,127534,77330,79,232,171,156,34631,8022,71776,52580,206,178
i-0abcd123,2026-03-19T14:40:00+00:00,28.75,63.02,4.06,2.54,1,162764,128285,350,316,177,80,20028,48278,78969,16078,383,140
i-0abcd123,2026-03-19T14:45:00+00:00,25.65,59.62,0.82,1.99,1,83417,162869,325,62,168,175,22653,30145,57757,21737,472,398
i-0abcd123,2026-03-19T14:50:00+00:00,40.06,50.32,0.89,4.72,0,125964,100604,172,423,81,141,9179,33777,82298,98523,354,353
i-0abcd123,2026-03-19T14:55:00+00:00,43.49,61.63,2.6,0.65,1,94170,161775,190,215,120,137,46989,35860,91565,84975,341,178
i-0abcd123,2026-03-19T15:00:00+00:00,18.55,36.37,0.47,0.02,0,100001,120651,190,380,97,111,32631,48709,73104,13489,362,408
i-0abcd123,2026-03-19T15:05:00+00:00,38.48,30.75,3.13,3.5,1,97405,89841,335,499,150,98,36900,36160,34466,11682,485,150
i-0abcd123,2026-03-19T15:10:00+00:00,16.83,47.65,0.32,0.52,1,83153,71555,312,478,134,177,29260,21760,30512,95670,495,156
i-0abcd123,2026-03-19T15:15:00+00:00,31.62,52.2,1.14,0.41,1,112253,170003,157,463,117,92,36797,42001,38416,56573,141,198
i-0abcd123,2026-03-19T15:20:00+00:00,42.19,64.53,0.2,4.31,0,105217,86043,368,100,167,121,33349,31614,30780,76151,426,194
i-0abcd123,2026-03-19T15:25:00+00:00,19.43,47.57,2.3,3.11,1,197996,125211,292,197,104,152,17077,26651,13850,77488,196,442
i-0abcd123,2026-03-19T15:30:00+00:00,43.69,64.43,1.79,0.59,1,175167,121062,176,178,110,135,22968,16324,21716,87541,412,448
i-0abcd123,2026-03-19T15:35:00+00:00,37.13,64.08,1.58,4.28,0,84524,168395,319,155,196,137,43242,34793,85597,13674,187,106
i-0abcd123,2026-03-19T15:40:00+00:00,34.01,52.94,0.98,0.09,1,168580,92295,54,227,186,100,36090,41718,57300,45858,496,452
i-0abcd123,2026-03-19T15:45:00+00:00,20.02,36.61,3.43,4.72,1,180828,142925,72,85,145,157,35361,6700,49107,38472,196,223
i-0abcd123,2026-03-19T15:50:00+00:00,17.62,62.11,3.25,4.0,1,111151,151904,200,413,189,95,37007,31690,75576,23436,165,385
i-0abcd123,2026-03-19T15:55:00+00:00,34.3,38.7,0.29,1.51,1,173174,134493,90,412,140,105,6218,17201,63918,54313,439,279
i-0abcd123,2026-03-19T16:00:00+00:00,24.97,59.68,2.66,2.13,0,167662,71279,365,51,151,154,19264,34074,98631,45072,201,309
i-0abcd123,2026-03-19T16:05:00+00:00,27.22,31.34,0.73,1.69,0,193663,107679,361,315,94,147,22030,33297,75107,78466,318,395
i-0abcd123,2026-03-19T16:10:00+00:00,44.14,43.4,2.59,4.58,0,152570,162662,335,100,173,87,26546,5772,23553,33195,141,423
i-0abcd123,2026-03-19T16:15:00+00:00,36.83,57.03,1.06,3.09,0,179053,83722,331,160,136,135,12724,30161,68235,23869,194,271
i-0abcd123,2026-03-19T16:20:00+00:00,26.88,51.73,1.5,2.03,0,169142,155558,409,72,198,177,46625,20972,23406,57538,367,306
i-0abcd123,2026-03-19T16:25:00+00:00,44.13,41.55,0.13,1.74,1,154456,119654,73,55,153,60,45476,33953,45788,37607,251,192
